,Timestamp,Object,Range,Angle1,Angle2,Magnitude
43419,2023-01-01 01:20:28,11962,974.58,5.1897,4.5096,5.2
43420,2023-01-01 01:20:28,43492,30937.52,1.1487,-9.1881,10.6
43421,2023-01-01 01:20:28,9738,1066.04,-6.6176,8.9441,4.8
43422,2023-01-01 01:20:28,52894,844.26,-2.1915,-4.6363,7.0
43423,2023-01-01 01:20:28,6660,1757.56,-1.503,-9.2105,5.6
43424,2023-01-01 01:20:28,15475,2827.59,-5.3252,-6.0938,7.1
43425,2023-01-01 01:20:28,32088,2753.27,1.348,-7.4913,6.4
43426,2023-01-01 01:20:28,12668,1470.43,-8.0892,-6.2961,5.1
43427,2023-01-01 01:20:28,31402,1409.85,-3.0419,-4.0172,4.9
43428,2023-01-01 01:20:28,48230,2050.59,7.6518,-2.5545,7.5
43429,2023-01-01 01:20:29,6660,1755.22,-1.4891,-9.1821,5.6
43430,2023-01-01 01:20:29,11962,968.22,5.2134,4.701,5.2
43431,2023-01-01 01:20:29,43492,30935.58,1.1347,-9.1541,10.6
43432,2023-01-01 01:20:29,49298,2647.5,0.9162,-10.4874,7.9
43433,2023-01-01 01:20:29,12668,1461.08,-8.467,-6.153,5.1
43434,2023-01-01 01:20:29,32088,2747.1,1.0665,-7.417,6.4
43435,2023-01-01 01:20:29,15475,2818.37,-5.4947,-5.9832,7.1
43436,2023-01-01 01:20:29,52894,847.4,-2.4635,-4.7001,7.0
43437,2023-01-01 01:20:29,31402,1406.59,-3.0269,-3.964,4.9
43438,2023-01-01 01:20:29,31311,978.16,8.883,0.6482,6.2
43439,2023-01-01 01:20:29,48230,2050.62,7.615,-2.556,7.5
43440,2023-01-01 01:20:30,31311,975.27,8.0978,0.6876,6.2
43441,2023-01-01 01:20:30,52894,850.55,-2.7335,-4.7638,7.0
43442,2023-01-01 01:20:30,6660,1752.88,-1.4753,-9.1537,5.6
43443,2023-01-01 01:20:30,48230,2050.64,7.5784,-2.5574,7.5
43444,2023-01-01 01:20:30,43492,30933.64,1.1206,-9.1201,10.6
43445,2023-01-01 01:20:30,11962,961.86,5.2373,4.8945,5.2
43446,2023-01-01 01:20:30,12668,1451.79,-8.8495,-6.0089,5.0
43447,2023-01-01 01:20:30,32088,2740.99,0.7837,-7.343,6.4
43448,2023-01-01 01:20:30,15475,2809.19,-5.6653,-5.8723,7.0
43449,2023-01-01 01:20:30,31402,1403.34,-3.0119,-3.9106,4.9
43450,2023-01-01 01:20:30,49298,2648.88,0.8639,-10.5014,7.9
43451,2023-01-01 01:20:31,12668,1442.58,-9.2369,-5.8636,5.0
43452,2023-01-01 01:20:31,15475,2800.03,-5.8372,-5.761,7.0
43453,2023-01-01 01:20:31,11962,955.52,5.2616,5.0902,5.2
43454,2023-01-01 01:20:31,32088,2734.95,0.4996,-7.2692,6.4
43455,2023-01-01 01:20:31,48230,2050.66,7.5417,-2.5589,7.5
43456,2023-01-01 01:20:31,31402,1400.08,-2.9968,-3.8571,4.9
43457,2023-01-01 01:20:31,52894,853.73,-3.0015,-4.8272,7.0
43458,2023-01-01 01:20:31,49298,2650.26,0.8117,-10.5153,7.9
43459,2023-01-01 01:20:31,6660,1750.53,-1.4614,-9.1252,5.6
43460,2023-01-01 01:20:31,31311,972.55,7.3082,0.7256,6.2
43461,2023-01-01 01:20:31,43492,30931.7,1.1066,-9.0861,10.6
43462,2023-01-01 01:20:32,31402,1396.82,-2.9817,-3.8033,4.9
43463,2023-01-01 01:20:32,15475,2790.89,-6.0102,-5.6494,7.0
43464,2023-01-01 01:20:32,49298,2651.64,0.7596,-10.5292,7.9
43465,2023-01-01 01:20:32,12668,1433.43,-9.6293,-5.7172,5.0
43466,2023-01-01 01:20:32,52894,856.92,-3.2674,-4.8904,7.0
43467,2023-01-01 01:20:32,48230,2050.69,7.5051,-2.5603,7.5
43468,2023-01-01 01:20:32,31311,970.01,6.5143,0.7622,6.2
43469,2023-01-01 01:20:32,6660,1748.19,-1.4475,-9.0967,5.6
43470,2023-01-01 01:20:32,11962,949.18,5.2861,5.2883,5.2
43471,2023-01-01 01:20:32,32088,2728.96,0.2144,-7.1958,6.4
43472,2023-01-01 01:20:32,43492,30929.76,1.0925,-9.052,10.6
43473,2023-01-01 01:20:33,31402,1393.57,-2.9665,-3.7493,4.9
43474,2023-01-01 01:20:33,43492,30927.82,1.0783,-9.018,10.6
43475,2023-01-01 01:20:33,49298,2653.02,0.7077,-10.5431,7.9
43476,2023-01-01 01:20:33,6660,1745.84,-1.4335,-9.068,5.6
43477,2023-01-01 01:20:33,32088,2723.04,-0.0721,-7.1227,6.4
43478,2023-01-01 01:20:33,31311,967.65,5.7164,0.7973,6.1
43479,2023-01-01 01:20:33,15475,2781.78,-6.1845,-5.5374,7.0
43480,2023-01-01 01:20:33,12668,1424.35,-10.0266,-5.5696,5.0
43481,2023-01-01 01:20:33,11962,942.85,5.3109,5.4886,5.2
43482,2023-01-01 01:20:33,48230,2050.71,7.4685,-2.5617,7.5
43483,2023-01-01 01:20:33,52894,860.13,-3.5313,-4.9534,7.0
43484,2023-01-01 01:20:34,32088,2717.19,-0.3599,-7.0498,6.4
43485,2023-01-01 01:20:34,31402,1390.31,-2.9513,-3.6951,4.9
43486,2023-01-01 01:20:34,48230,2050.73,7.432,-2.5631,7.5
43487,2023-01-01 01:20:34,43492,30925.88,1.0641,-8.984,10.6
43488,2023-01-01 01:20:34,6660,1743.49,-1.4196,-9.0393,5.6
43489,2023-01-01 01:20:34,49298,2654.4,0.6558,-10.557,7.9
43490,2023-01-01 01:20:34,52894,863.36,-3.7932,-5.0162,7.0
43491,2023-01-01 01:20:34,15475,2772.71,-6.36,-5.425,7.0
43492,2023-01-01 01:20:34,11962,936.53,5.336,5.6913,5.2
43493,2023-01-01 01:20:34,31311,965.47,4.9148,0.8311,6.1
43494,2023-01-01 01:20:35,31311,963.48,4.1098,0.8635,6.1
43495,2023-01-01 01:20:35,6660,1741.14,-1.4056,-9.0106,5.6
43496,2023-01-01 01:20:35,43492,30923.95,1.0499,-8.95,10.6
43497,2023-01-01 01:20:35,32088,2711.39,-0.6488,-6.9773,6.4
43498,2023-01-01 01:20:35,52894,866.61,-4.0531,-5.0788,7.0
43499,2023-01-01 01:20:35,48230,2050.76,7.3954,-2.5646,7.5
43500,2023-01-01 01:20:35,11962,930.21,5.3614,5.8964,5.2
43501,2023-01-01 01:20:35,31402,1387.05,-2.936,-3.6407,4.9
43502,2023-01-01 01:20:35,15475,2763.66,-6.5367,-5.3124,7.0
43503,2023-01-01 01:20:35,49298,2655.79,0.604,-10.571,7.9
43504,2023-01-01 01:20:36,11962,923.9,5.3871,6.1039,5.1
43505,2023-01-01 01:20:36,31311,961.66,3.3016,0.8944,6.1
43506,2023-01-01 01:20:36,43492,30922.02,1.0357,-8.916,10.6
43507,2023-01-01 01:20:36,6660,1738.79,-1.3916,-8.9817,5.6
43508,2023-01-01 01:20:36,31402,1383.79,-2.9207,-3.5861,4.9
43509,2023-01-01 01:20:36,32088,2705.66,-0.939,-6.9051,6.4
43510,2023-01-01 01:20:36,52894,869.87,-4.3111,-5.1413,7.0
43511,2023-01-01 01:20:36,49298,2657.17,0.5523,-10.5849,7.9
43512,2023-01-01 01:20:36,48230,2050.78,7.359,-2.566,7.5
43513,2023-01-01 01:20:36,15475,2754.63,-6.7146,-5.1993,7.0
43514,2023-01-01 01:20:37,52894,873.16,-4.5671,-5.2036,7.0
43515,2023-01-01 01:20:37,43492,30920.08,1.0214,-8.882,10.6
43516,2023-01-01 01:20:37,48230,2050.8,7.3225,-2.5674,7.5
43517,2023-01-01 01:20:37,49298,2658.56,0.5008,-10.5988,7.9
43518,2023-01-01 01:20:37,6660,1736.44,-1.3776,-8.9528,5.6
43519,2023-01-01 01:20:37,11962,917.6,5.4131,6.314,5.1
43520,2023-01-01 01:20:37,32088,2700.0,-1.2304,-6.8331,6.4
43521,2023-01-01 01:20:37,15475,2745.64,-6.8938,-5.0859,7.0
43522,2023-01-01 01:20:37,31311,960.03,2.4905,0.9239,6.1
43523,2023-01-01 01:20:37,31402,1380.53,-2.9053,-3.5313,4.9
43524,2023-01-01 01:20:38,31311,958.59,1.6768,0.9519,6.1
43525,2023-01-01 01:20:38,52894,876.46,-4.8211,-5.2656,7.0
43526,2023-01-01 01:20:38,11962,911.31,5.4394,6.5266,5.1
43527,2023-01-01 01:20:38,48230,2050.83,7.2861,-2.5688,7.5
43528,2023-01-01 01:20:38,15475,2736.68,-7.0743,-4.9721,7.0
43529,2023-01-01 01:20:38,31402,1377.27,-2.8899,-3.4763,4.9
43530,2023-01-01 01:20:38,49298,2659.94,0.4493,-10.6127,7.9
43531,2023-01-01 01:20:38,43492,30918.15,1.0071,-8.8481,10.6
43532,2023-01-01 01:20:38,32088,2694.4,-1.523,-6.7615,6.4
43533,2023-01-01 01:20:38,6660,1734.09,-1.3635,-8.9238,5.6
43534,2023-01-01 01:20:39,49298,2661.33,0.3979,-10.6266,7.9
43535,2023-01-01 01:20:39,11962,905.03,5.4661,6.7417,5.1
43536,2023-01-01 01:20:39,6660,1731.73,-1.3494,-8.8948,5.6
43537,2023-01-01 01:20:39,32088,2688.86,-1.8168,-6.6902,6.4
43538,2023-01-01 01:20:39,31311,957.33,0.8608,0.9786,6.1
43539,2023-01-01 01:20:39,52894,879.77,-5.0732,-5.3275,7.1
43540,2023-01-01 01:20:39,31402,1374.01,-2.8745,-3.421,4.9
43541,2023-01-01 01:20:39,43492,30916.22,0.9928,-8.8141,10.6
43542,2023-01-01 01:20:39,15475,2727.74,-7.256,-4.858,7.0
43543,2023-01-01 01:20:39,48230,2050.85,7.2497,-2.5701,7.5
43544,2023-01-01 01:20:40,52894,883.1,-5.3234,-5.3892,7.1
43545,2023-01-01 01:20:40,32088,2683.39,-2.1118,-6.6192,6.3
43546,2023-01-01 01:20:40,6660,1729.37,-1.3353,-8.8657,5.6
43547,2023-01-01 01:20:40,11962,898.76,5.4932,6.9596,5.1
43548,2023-01-01 01:20:40,15475,2718.84,-7.439,-4.7434,7.0
43549,2023-01-01 01:20:40,48230,2050.87,7.2134,-2.5715,7.5
43550,2023-01-01 01:20:40,31311,956.26,0.0428,1.0038,6.1
43551,2023-01-01 01:20:40,31402,1370.74,-2.859,-3.3656,4.9
43552,2023-01-01 01:20:40,43492,30914.29,0.9784,-8.7801,10.6
43553,2023-01-01 01:20:40,49298,2662.72,0.3467,-10.6406,7.9
43554,2023-01-01 01:20:41,15475,2709.96,-7.6233,-4.6285,7.0
43555,2023-01-01 01:20:41,49298,2664.11,0.2955,-10.6545,7.9
43556,2023-01-01 01:20:41,48230,2050.9,7.1771,-2.5729,7.5
43557,2023-01-01 01:20:41,43492,30912.36,0.964,-8.7461,10.6
43558,2023-01-01 01:20:41,40961,1042.83,3.6999,-10.5137,6.3
43559,2023-01-01 01:20:41,32088,2677.99,-2.408,-6.5485,6.3
43560,2023-01-01 01:20:41,31402,1367.48,-2.8435,-3.3099,4.9
43561,2023-01-01 01:20:41,31311,955.37,-0.7768,1.0275,6.1
43562,2023-01-01 01:20:41,11962,892.5,5.5205,7.1801,5.1
43563,2023-01-01 01:20:41,52894,886.45,-5.5717,-5.4508,7.1
43564,2023-01-01 01:20:41,6660,1727.02,-1.3212,-8.8365,5.6
43565,2023-01-01 01:20:42,40961,1039.32,2.921,-10.4729,6.3
43566,2023-01-01 01:20:42,48230,2050.92,7.1408,-2.5743,7.5
43567,2023-01-01 01:20:42,31311,954.68,-1.5978,1.0498,6.0
43568,2023-01-01 01:20:42,6660,1724.66,-1.307,-8.8072,5.6
43569,2023-01-01 01:20:42,15475,2701.12,-7.8089,-4.5133,7.0
43570,2023-01-01 01:20:42,52894,889.82,-5.818,-5.5121,7.1
43571,2023-01-01 01:20:42,43492,30910.44,0.9496,-8.7122,10.6
43572,2023-01-01 01:20:42,31402,1364.22,-2.8279,-3.254,4.9
43573,2023-01-01 01:20:42,32088,2672.66,-2.7053,-6.4782,6.3
43574,2023-01-01 01:20:42,11962,886.24,5.5483,7.4034,5.1
43575,2023-01-01 01:20:42,49298,2665.5,0.2445,-10.6684,7.9
43576,2023-01-01 01:20:43,6660,1722.29,-1.2929,-8.7779,5.6
43577,2023-01-01 01:20:43,40961,1035.98,2.1371,-10.4335,6.3
43578,2023-01-01 01:20:43,52894,893.2,-6.0625,-5.5733,7.1
43579,2023-01-01 01:20:43,31402,1360.95,-2.8123,-3.1978,4.9
43580,2023-01-01 01:20:43,32088,2667.39,-3.0039,-6.4081,6.3
43581,2023-01-01 01:20:43,31311,954.17,-2.4199,1.0706,6.0
43582,2023-01-01 01:20:43,43492,30908.51,0.9351,-8.6782,10.6
43583,2023-01-01 01:20:43,11962,880.0,5.5764,7.6295,5.1
43584,2023-01-01 01:20:43,15475,2692.3,-7.9957,-4.3976,7.0
43585,2023-01-01 01:20:43,48230,2050.94,7.1045,-2.5756,7.5
43586,2023-01-01 01:20:43,49298,2666.9,0.1935,-10.6823,7.9
43587,2023-01-01 01:20:44,6660,1719.93,-1.2787,-8.7485,5.6
43588,2023-01-01 01:20:44,15475,2683.52,-8.1839,-4.2815,7.0
43589,2023-01-01 01:20:44,31311,953.85,-3.2426,1.09,6.0
43590,2023-01-01 01:20:44,11962,873.76,5.6049,7.8584,5.0
43591,2023-01-01 01:20:44,40961,1032.84,1.3484,-10.3955,6.3
43592,2023-01-01 01:20:44,48230,2050.96,7.0683,-2.577,7.5
43593,2023-01-01 01:20:44,43492,30906.59,0.9206,-8.6443,10.6
43594,2023-01-01 01:20:44,52894,896.6,-6.3051,-5.6343,7.1
43595,2023-01-01 01:20:44,49298,2668.29,0.1426,-10.6962,7.9
43596,2023-01-01 01:20:44,32088,2662.19,-3.3036,-6.3384,6.3
43597,2023-01-01 01:20:44,31402,1357.69,-2.7966,-3.1415,4.9
43598,2023-01-01 01:20:45,48230,2050.99,7.0322,-2.5783,7.5
43599,2023-01-01 01:20:45,40961,1029.87,0.5553,-10.359,6.3
43600,2023-01-01 01:20:45,43492,30904.66,0.9061,-8.6103,10.6
43601,2023-01-01 01:20:45,49298,2669.68,0.0919,-10.7101,7.9
43602,2023-01-01 01:20:45,52894,900.01,-6.5458,-5.6951,7.1
43603,2023-01-01 01:20:45,32088,2657.05,-3.6045,-6.269,6.3
43604,2023-01-01 01:20:45,15475,2674.77,-8.3734,-4.1651,7.0
43605,2023-01-01 01:20:45,31402,1354.43,-2.7809,-3.0849,4.9
43606,2023-01-01 01:20:45,31311,953.72,-4.0658,1.108,6.0
43607,2023-01-01 01:20:45,6660,1717.57,-1.2644,-8.719,5.6
43608,2023-01-01 01:20:45,11962,867.54,5.6337,8.0903,5.0
43609,2023-01-01 01:20:46,48230,2051.01,6.996,-2.5796,7.5
43610,2023-01-01 01:20:46,43492,30902.74,0.8915,-8.5764,10.6
43611,2023-01-01 01:20:46,6660,1715.2,-1.2502,-8.6895,5.6
43612,2023-01-01 01:20:46,15475,2666.05,-8.5643,-4.0482,6.9
43613,2023-01-01 01:20:46,31311,953.78,-4.889,1.1244,6.0
43614,2023-01-01 01:20:46,11962,861.32,5.663,8.3252,5.0
43615,2023-01-01 01:20:46,40961,1027.1,-0.2421,-10.3239,6.3
43616,2023-01-01 01:20:46,49298,2671.08,0.0412,-10.7241,7.9
43617,2023-01-01 01:20:46,31402,1351.16,-2.7651,-3.0281,4.8
43618,2023-01-01 01:20:46,32088,2651.99,-3.9065,-6.1999,6.3
43619,2023-01-01 01:20:46,52894,903.44,-6.7847,-5.7558,7.1
43620,2023-01-01 01:20:47,15475,2657.36,-8.7564,-3.931,6.9
43621,2023-01-01 01:20:47,31402,1347.89,-2.7493,-2.971,4.8
43622,2023-01-01 01:20:47,43492,30900.82,0.8769,-8.5425,10.6
43623,2023-01-01 01:20:47,48230,2051.03,6.9599,-2.581,7.5
43624,2023-01-01 01:20:47,52894,906.88,-7.0217,-5.8163,7.1
43625,2023-01-01 01:20:47,6660,1712.83,-1.2359,-8.6599,5.6
43626,2023-01-01 01:20:47,11962,855.12,5.6927,8.563,5.0
43627,2023-01-01 01:20:47,40961,1024.52,-1.0435,-10.2902,6.2
43628,2023-01-01 01:20:47,32088,2646.99,-4.2097,-6.1311,6.3
43629,2023-01-01 01:20:47,49298,2672.48,-0.0093,-10.738,7.9
43630,2023-01-01 01:20:47,31311,954.02,-5.712,1.1394,6.0
43631,2023-01-01 01:20:48,11962,848.93,5.7228,8.804,5.0
43632,2023-01-01 01:20:48,48230,2051.05,6.9238,-2.5823,7.5
43633,2023-01-01 01:20:48,52894,910.34,-7.257,-5.8766,7.1
43634,2023-01-01 01:20:48,49298,2673.88,-0.0597,-10.7519,7.9
43635,2023-01-01 01:20:48,31402,1344.63,-2.7334,-2.9138,4.8
43636,2023-01-01 01:20:48,15475,2648.71,-8.95,-3.8133,6.9
43637,2023-01-01 01:20:48,43492,30898.9,0.8623,-8.5086,10.6
43638,2023-01-01 01:20:48,32088,2642.06,-4.514,-6.0627,6.3
43639,2023-01-01 01:20:48,31311,954.46,-6.5344,1.153,6.0
43640,2023-01-01 01:20:48,40961,1022.13,-1.8487,-10.258,6.2
43641,2023-01-01 01:20:48,6660,1710.47,-1.2216,-8.6302,5.6
43642,2023-01-01 01:20:49,43492,30896.98,0.8476,-8.4746,10.6
43643,2023-01-01 01:20:49,52894,913.82,-7.4904,-5.9367,7.1
43644,2023-01-01 01:20:49,32088,2637.21,-4.8194,-5.9946,6.3
43645,2023-01-01 01:20:49,31311,955.08,-7.3559,1.165,6.0
43646,2023-01-01 01:20:49,40961,1019.93,-2.6573,-10.2272,6.2
43647,2023-01-01 01:20:49,48230,2051.08,6.8878,-2.5836,7.5
43648,2023-01-01 01:20:49,15475,2640.08,-9.1449,-3.6952,6.9
43649,2023-01-01 01:20:49,31402,1341.36,-2.7175,-2.8563,4.8
43650,2023-01-01 01:20:49,11962,842.74,5.7533,9.0482,5.0
43651,2023-01-01 01:20:49,49298,2675.27,-0.1101,-10.7658,7.9
43652,2023-01-01 01:20:49,6660,1708.1,-1.2072,-8.6004,5.6
43653,2023-01-01 01:20:50,52894,917.31,-7.722,-5.9967,7.1
43654,2023-01-01 01:20:50,48230,2051.1,6.8518,-2.5849,7.5
43655,2023-01-01 01:20:50,43492,30895.06,0.833,-8.4407,10.6
43656,2023-01-01 01:20:50,6660,1705.72,-1.1929,-8.5706,5.6
43657,2023-01-01 01:20:50,11962,836.57,5.7843,9.2956,5.0
43658,2023-01-01 01:20:50,15475,2631.5,-9.3411,-3.5767,6.9
43659,2023-01-01 01:20:50,49298,2676.67,-0.1603,-10.7797,7.9
43660,2023-01-01 01:20:50,31402,1338.09,-2.7015,-2.7986,4.8
43661,2023-01-01 01:20:50,32088,2632.42,-5.126,-5.9268,6.3
43662,2023-01-01 01:20:50,40961,1017.93,-3.4691,-10.198,6.2
43663,2023-01-01 01:20:50,31311,955.9,-8.1762,1.1756,6.0
43664,2023-01-01 01:20:51,52894,920.81,-7.9518,-6.0565,7.1
43665,2023-01-01 01:20:51,39924,695.36,10.7241,0.5801,3.6
43666,2023-01-01 01:20:51,43492,30893.15,0.8182,-8.4068,10.6
43667,2023-01-01 01:20:51,32088,2627.7,-5.4337,-5.8594,6.3
43668,2023-01-01 01:20:51,48230,2051.12,6.8158,-2.5862,7.5
43669,2023-01-01 01:20:51,31402,1334.83,-2.6855,-2.7406,4.8
43670,2023-01-01 01:20:51,31311,956.9,-8.995,1.1846,6.0
43671,2023-01-01 01:20:51,15475,2622.94,-9.5388,-3.4578,6.9
43672,2023-01-01 01:20:51,11962,830.42,5.8157,9.5463,5.0
43673,2023-01-01 01:20:51,49298,2678.08,-0.2105,-10.7936,7.9
43674,2023-01-01 01:20:51,40961,1016.12,-4.2837,-10.1702,6.2
43675,2023-01-01 01:20:51,6660,1703.35,-1.1785,-8.5407,5.6
43676,2023-01-01 01:20:52,52894,924.33,-8.1798,-6.1162,7.1
43677,2023-01-01 01:20:52,31311,958.08,-9.8119,1.1922,6.0
43678,2023-01-01 01:20:52,48230,2051.14,6.7799,-2.5875,7.5
43679,2023-01-01 01:20:52,40961,1014.51,-5.101,-10.144,6.2
43680,2023-01-01 01:20:52,32088,2623.06,-5.7425,-5.7923,6.3
43681,2023-01-01 01:20:52,15475,2614.42,-9.7378,-3.3384,6.9
43682,2023-01-01 01:20:52,31402,1331.56,-2.6694,-2.6824,4.8
43683,2023-01-01 01:20:52,49298,2679.48,-0.2605,-10.8075,7.9
43684,2023-01-01 01:20:52,6660,1700.98,-1.1641,-8.5107,5.6
43685,2023-01-01 01:20:52,39924,684.28,9.9485,0.8899,3.6
43686,2023-01-01 01:20:52,11962,824.27,5.8476,9.8003,5.0
43687,2023-01-01 01:20:52,43492,30891.23,0.8035,-8.3729,10.6
43688,2023-01-01 01:20:53,31402,1328.29,-2.6533,-2.6239,4.8
43689,2023-01-01 01:20:53,32088,2618.48,-6.0523,-5.7255,6.3
43690,2023-01-01 01:20:53,6660,1698.6,-1.1496,-8.4806,5.6
43691,2023-01-01 01:20:53,48230,2051.16,6.7439,-2.5888,7.5
43692,2023-01-01 01:20:53,39924,673.35,9.1474,1.2057,3.5
43693,2023-01-01 01:20:53,43492,30889.32,0.7887,-8.339,10.6
43694,2023-01-01 01:20:53,52894,927.86,-8.4061,-6.1757,7.1
43695,2023-01-01 01:20:53,31311,959.46,-10.6266,1.1983,6.0
43696,2023-01-01 01:20:53,49298,2680.88,-0.3105,-10.8214,7.9
43697,2023-01-01 01:20:53,15475,2605.93,-9.9382,-3.2187,6.9
43698,2023-01-01 01:20:54,31402,1325.02,-2.6371,-2.5653,4.8
43699,2023-01-01 01:20:54,48230,2051.19,6.7081,-2.5901,7.5
43700,2023-01-01 01:20:54,39924,662.56,8.3199,1.5278,3.5
43701,2023-01-01 01:20:54,6660,1696.23,-1.1351,-8.4505,5.6
43702,2023-01-01 01:20:54,52894,931.4,-8.6306,-6.235,7.2
43703,2023-01-01 01:20:54,49298,2682.29,-0.3603,-10.8353,7.9
43704,2023-01-01 01:20:54,15475,2597.48,-10.1401,-3.0984,6.9
43705,2023-01-01 01:20:54,32088,2613.98,-6.3633,-5.6591,6.3
43706,2023-01-01 01:20:54,43492,30887.41,0.7739,-8.3051,10.6
43707,2023-01-01 01:20:55,39924,651.93,7.4649,1.8564,3.4
43708,2023-01-01 01:20:55,49298,2683.69,-0.4101,-10.8492,7.9
43709,2023-01-01 01:20:55,52894,934.96,-8.8534,-6.2942,7.2
43710,2023-01-01 01:20:55,32088,2609.55,-6.6753,-5.593,6.3
43711,2023-01-01 01:20:55,6660,1693.85,-1.1206,-8.4203,5.6
43712,2023-01-01 01:20:55,15475,2589.06,-10.3433,-2.9778,6.9
43713,2023-01-01 01:20:55,48230,2051.21,6.6722,-2.5913,7.5
43714,2023-01-01 01:20:55,43492,30885.5,0.759,-8.2712,10.6
43715,2023-01-01 01:20:55,31402,1321.75,-2.6209,-2.5063,4.8
43716,2023-01-01 01:20:56,48230,2051.23,6.6364,-2.5926,7.5
43717,2023-01-01 01:20:56,43492,30883.59,0.7441,-8.2374,10.6
43718,2023-01-01 01:20:56,52894,938.54,-9.0744,-6.3533,7.2
43719,2023-01-01 01:20:56,49298,2685.1,-0.4597,-10.8631,7.9
43720,2023-01-01 01:20:56,13518,1189.48,10.8889,3.2549,5.9
43721,2023-01-01 01:20:56,15475,2580.68,-10.548,-2.8567,6.9
43722,2023-01-01 01:20:56,6660,1691.47,-1.1061,-8.39,5.6
43723,2023-01-01 01:20:56,32088,2605.19,-6.9884,-5.5273,6.3
43724,2023-01-01 01:20:56,39924,641.45,6.5814,2.1918,3.4
43725,2023-01-01 01:20:56,31402,1318.48,-2.6046,-2.4472,4.8
43726,2023-01-01 01:20:57,39924,631.15,5.6684,2.5343,3.4
43727,2023-01-01 01:20:57,6660,1689.09,-1.0916,-8.3596,5.6
43728,2023-01-01 01:20:57,52894,942.12,-9.2938,-6.4121,7.2
43729,2023-01-01 01:20:57,32088,2600.9,-7.3026,-5.4619,6.3
43730,2023-01-01 01:20:57,31402,1315.21,-2.5883,-2.3877,4.8
43731,2023-01-01 01:20:57,49298,2686.51,-0.5092,-10.877,7.9
43732,2023-01-01 01:20:57,43492,30881.68,0.7292,-8.2035,10.6
43733,2023-01-01 01:20:57,13518,1185.16,10.2379,3.3224,5.9
43734,2023-01-01 01:20:57,48230,2051.25,6.6006,-2.5938,7.5
43735,2023-01-01 01:20:57,15475,2572.33,-10.7541,-2.7351,6.9
43736,2023-01-01 01:20:58,49298,2687.91,-0.5587,-10.8909,7.9
43737,2023-01-01 01:20:58,48230,2051.27,6.5649,-2.5951,7.5
43738,2023-01-01 01:20:58,39924,621.02,4.7248,2.8841,3.3
43739,2023-01-01 01:20:58,31402,1311.94,-2.5719,-2.3281,4.8
43740,2023-01-01 01:20:58,43492,30879.77,0.7143,-8.1696,10.6
43741,2023-01-01 01:20:58,6660,1686.7,-1.077,-8.3292,5.6
43742,2023-01-01 01:20:58,32088,2596.69,-7.6177,-5.3968,6.2
43743,2023-01-01 01:20:58,15475,2564.02,-10.9617,-2.6131,6.9
43744,2023-01-01 01:20:58,13518,1181.0,9.5821,3.3888,5.9
43745,2023-01-01 01:20:59,49298,2689.32,-0.608,-10.9048,7.9
43746,2023-01-01 01:20:59,6660,1684.32,-1.0624,-8.2987,5.6
43747,2023-01-01 01:20:59,39924,611.08,3.7495,3.2417,3.3
43748,2023-01-01 01:20:59,13518,1176.97,8.9217,3.4541,5.9
43749,2023-01-01 01:20:59,32088,2592.55,-7.934,-5.3321,6.2
43750,2023-01-01 01:20:59,48230,2051.29,6.5292,-2.5963,7.5
43751,2023-01-01 01:20:59,31402,1308.67,-2.5555,-2.2682,4.8
43752,2023-01-01 01:20:59,43492,30877.87,0.6993,-8.1358,10.6
43753,2023-01-01 01:21:00,32088,2588.49,-8.2512,-5.2678,6.2
43754,2023-01-01 01:21:00,31402,1305.4,-2.539,-2.208,4.8
43755,2023-01-01 01:21:00,13518,1173.1,8.2569,3.5183,5.9
43756,2023-01-01 01:21:00,43492,30875.96,0.6843,-8.1019,10.6
43757,2023-01-01 01:21:00,6660,1681.94,-1.0477,-8.2681,5.6
43758,2023-01-01 01:21:00,39924,601.34,2.7415,3.6074,3.2
43759,2023-01-01 01:21:00,49298,2690.73,-0.6572,-10.9187,7.9
43760,2023-01-01 01:21:00,48230,2051.31,6.4935,-2.5976,7.5
43761,2023-01-01 01:21:01,49298,2692.15,-0.7064,-10.9326,7.9
43762,2023-01-01 01:21:01,31402,1302.13,-2.5224,-2.1476,4.8
43763,2023-01-01 01:21:01,6660,1679.55,-1.0331,-8.2374,5.6
43764,2023-01-01 01:21:01,48230,2051.34,6.4579,-2.5988,7.5
43765,2023-01-01 01:21:01,43492,30874.06,0.6692,-8.0681,10.6
43766,2023-01-01 01:21:01,39924,591.8,1.6998,3.9814,3.2
43767,2023-01-01 01:21:01,32088,2584.49,-8.5694,-5.2038,6.2
43768,2023-01-01 01:21:01,13518,1169.38,7.5876,3.5815,5.9
43769,2023-01-01 01:21:02,48230,2051.36,6.4223,-2.6,7.5
43770,2023-01-01 01:21:02,39924,582.47,0.6233,4.3643,3.2
43771,2023-01-01 01:21:02,32088,2580.58,-8.8886,-5.1402,6.2
43772,2023-01-01 01:21:02,31402,1298.86,-2.5058,-2.0869,4.8
43773,2023-01-01 01:21:02,43492,30872.16,0.6542,-8.0343,10.6
43774,2023-01-01 01:21:02,49298,2693.56,-0.7554,-10.9465,7.9
43775,2023-01-01 01:21:02,6660,1677.16,-1.0184,-8.2067,5.5
43776,2023-01-01 01:21:02,13518,1165.8,6.914,3.6436,5.9
43777,2023-01-01 01:21:03,32088,2576.74,-9.2088,-5.0769,6.2
